title,content,rating
Cực kì hài lòng,"Giao hàng nhanh. Làm theo hướng dẫn cũng dễ sử dụng, màu xanh dính vào tay rửa khó ra nên mọi người cẩn thận. Dùng thử xem được bn ngày.",5
Cực kì hài lòng,"Sống 1m mà mình dùng đc hơn 1 tháng thôi là hết rồi, màu nhạt hẳn luôn, chỉ dùng buổi tối thôi nhưng cũng k nhiều. Nếu cắt 1 đầu thì nước màu rất nhạt nên mình cắt luôn 2 đầu.",5
Cực kì hài lòng,"Nhà bán uy tín ,đúng sản phẩm Nhật,sẽ ủg hộ tiếp shop dài dài",5
Cực kì hài lòng,Ok nè nên mua,5
Cực kì hài lòng,Dùng tốt với mức giá như vậy. Sản phẩm đóng gói cẩn thận. Cám ơn Shop,5
Rất không hài lòng,Giao hàng không đúng hình. Hình mẫu khác hàng giao.,1
Hài lòng,Tạm ổn nhưng trong quảng cáo thì 1 lọ là 200g nhưng thực tế chỉ 150g thôi.,4
Cực kì hài lòng,"Nhân dịp giảm giá mạnh, mua luôn, nhà sắp hết. Đã từng mua tại shop này",5
Cực kì hài lòng,"giao hàng sớm hơn dự kiến, sản phẩm okay, đóng gói ổn nè :) thanks shop",5
Rất không hài lòng,Hàng bị đổ hoppj móp méo.,1
Cực kì hài lòng,"Lọ tẩy khá tốt, dùng khử mùi tương đối ổn, mình đã dùng và sẽ ủng hộ tiếp!",5
Cực kì hài lòng,"Mua lần 2 xài,đường thoát nước hố ga giảm mùi hôi rõ rệt 🤣 4,8 sao.. 🤩",5
Rất không hài lòng,giao hàng không đúng như đặt không hài lòng,1
Cực kì hài lòng,Hàng tốt chất lượng,5
Rất không hài lòng,giao không đúng hàng đặt đề nghị đổi hàng,1
Hài lòng,"Không mùi, mài nước xanh. Nhưng nhanh nhạt nước quá, k đc 1 tháng nữa.",4
Cực kỳ hài lòng,"Ổn, sẽ ủng hộ lần sau, theo như quảng cáo thì tầm khoảng 45-60 ngày sau mình sẽ ủng hộ lại, giá cả khá tốt, đúng hàng Nhật Bản. Shop beta store dễ thương, có thư cảm ơn và đóng gói khá chu đáo.",5
Cực kì hài lòng,Xài ok lắm nhé,5
Cực kì hài lòng,Hàng nhìn ổn. Sd thời gian mới đánh giá dc,5
Cực kì hài lòng,"Sản phẩm tốt,màu sắc trông có vẻ sạch sẽ bồn cầu",5
Bình thường,màu xanh không được lâu như quảng cáo,3
Hài lòng,Xài thấy tạm dc. Để xài xem bao Lâu hết có lợi hơn dạng viên ko,4
Cực kì hài lòng,"đang đồng tiền nha mn,sai rất lâu 3thg mới hết khu mùi ok sạch",5
Sản phẩm tốt,"Đúng là hàng Nhật Bản có khác, rất tốt và xứng đáng. Mình dùng hơn nữa tháng rồi mà nước ra vẫn đậm đặc.",5
Rất không hài lòng,"nhận hàng chiều qua bỏ vô bồn cầu xả được vài lần . sáng hôm sau là nước xả trắng tươi không còn màu xanh nữa, giống như hết tác dụng rồi. sản phẩm quá tệ",1
Rất không hài lòng,Treo đầu dê bán thịt chó .... mất uy tín,1
Cực kì hài lòng,dùng tốt và dùng được khá lâu. không có mùiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,5
Hài lòng,"Mới mua đung được 1 tuần, thấy mùi dễ chịu, không hôi. Tuy nhiên để xem thử 1 lọ này xài đc bao lâu. Giao hàng nhanh hơn lịch hẹn, đóng gói bao bì và có hướng dẫn sử dụng chi tiết của shop. Hài lòng!",5
Rất không hài lòng,giá ở hộp 22 n mà bảo giảm giá mà 6 hộp lại 33o n dúng là lừa đảo,1
Cực kì hài lòng,đã dùng rất sạch nhé ko phải cọ bồn cầu mình dùng lâu rồi và đã mua nhiều lần,5
Cực kì hài lòng,"Sản phẩm đúng như quản cao, gửi hàng nhanh.",5
Bình thường,nước màu xanh và vẫn bị đóng bẩn. ko sạch,3
Hài lòng,"tranh cát thì không có gì để nói, bình thường, mua cho cháu chơi thôi",4
Rất không hài lòng,"Tranh quá nhỏ, bịch cát bị bể nên chẳng sử dụng được gì cả",1
Không hài lòng,mình ko nghĩ là nó bé tẹo tèo teo thế này.chỉ nhỉ như lòng bàn tay thôi,2
Không hài lòng,"giao nhanh, nhưng mình mua 2 lại chỉ giao 1.",2
Cực kì hài lòng,"rất hài lòng về sản phẩm , mình mua nhiều dòng sữa này rồi! mỗi lần săn là mua luôn cả 6 hộp vừa rẻ lại tiết kiệm ! cám ơn tikinhieu",5
Rất không hài lòng,"Giao 3 hộp sữa, 1 tuần chưa tới. thôi dẹp mẹ đi.",1
Cực kì hài lòng,"Vừa mới nhận hàng, sản phẩm chính hãng. Shop giao hàng nhanh, đóng gói cẩn thận. Hình ảnh chỉ mang tính chất minh họa cho sản phẩm để nhận xu.",5
Cực kì hài lòng,"đóng gói cẩn thẩn, giao hàng nhanh, shipper thân thiện, date xa 2024",5
Hài lòng,"sữa mình mua có tem tích điểm mã qr . so với mua shope đỡ tiền ship, shope chỉ có cộng điểm thành viên k có mã qr để quyết",5
Cực kì hài lòng,Đóng gói cẩn thận. Vận chuyển đúng thời gian. Mua đợt giảm giá nhiều. Được miễn phí ship. nên Rẻ hơn thị trường rất nhiều,5
Cực kì hài lòng,Lần đầu mua hàng của Tiki nhưng thấy ưng cái bụng sữa đóng gói cẩn thận date còn xa Lần sU có vocher lại ủn hộ shop,5
Cực kì hài lòng,"Sữa đóng gói cẩn thận, giao hàng nhanh, hạn sử dụng xa, chất lượng tốt, hàng chính hãng, nên mua nhé nhà mình, nếu bé dùng ok thì sẽ tiếp tục ủng hộ shop, hình mang tính chất nhận xu",5
Không hài lòng,tiki ơi em mua 2 đơn này điều đủ điều kiện để nhận quà tặng là lon 380g mà sao ko có cái nào hết vậy,2
Cực kì hài lòng,giao nhanh sip thân thiên,5
Rất không hài lòng,mua 2 lon dc giá giảm mà sao bị móp và bể vậy. shop trả lời giùm.,1
Cực kì hài lòng,"giao hàng nhanh, nay mua còn éc mã 40k tiết kiệm đc bn, giá rẻ hơn thị trường, hi vọng hàng chuẩn sẽ ủng hộ shop lâu dài",5
Cực kì hài lòng,Sản phẩm đúng như mô tả. Đóng gói cẩn thận. Tiki giao hàng nhanh chóng.,5
Cực kì hài lòng,"Hàng giao nhanh đúng chất lượng, sẽ ủng hộ shop lần sau",5
Cực kì hài lòng,hàng tốt hơn mong đợi lần sau ủng hộ nhiều hơn nửa cảm ơn shop lần sau ủng hộ nhiều hơn nửa cảm ơn shop,5
Cực kì hài lòng,Friso Gold 4 850g bé hợp sữa tăng cân nhanh,5
Cực kì hài lòng,"ok, chất lượng đảm bảo",5
Cực kì hài lòng,giao hàng nhanh và đúng sản phẩm,5
Cực kì hài lòng,"Giao hàng nhanh, date mới.",5
Cực kì hài lòng,"hạn sử dụng lâu, hàng chính hãng",5
Bình thường,"sữa date mới, thơm,vị nhạt hơn sữa mẫu cũ. đóng gói cẩn thận. tiếc là thành phần bột sữa gầy lên sẽ ít chất béo.",3
Cực kì hài lòng,Date mới. Mã pin rõ. Hàng ko móp méo. Chuẩn,5
Cực kì hài lòng,sản phẩm sữa bột này vị ngọt thanh,5
Cực kì hài lòng,"Hàng đẹp,giao hàng nhanh,đóng gói cẩn thận",5
Cực kì hài lòng,san pham tot .giao hang nhanh.cam on Tiki,5
Rất không hài lòng,Hàng tặng vỡ mà ko đổi cho khách,1
Cực kì hài lòng,hàng giao rấtnhanhchất lượng tốt,5
Cực kì hài lòng,quá tuyệt vời với tiki,5
Cực kì hài lòng,sữa Ok giá rẻ hơn thị trường,5
Hài lòng,San pham tot,5
Cực kì hài lòng,Sau bao chờ đợi cuối cùng sữa cũng đã về,5
Cực kì hài lòng,Hang rat tot,5
Hài lòng,date mới,4
Hài lòng,Đặt hàng từ 4/9 đến tháng 10 mới nhận hàng,4
Bình thường,"nắp hộp bị rách, hộp bọc bên ngoài bị méo",3
Cực kì hài lòng,"Giao hàng đúng hẹn. Sản phẩm như mô tả, đúng size, tả mỏng bé mặc dễ chịu, thoáng mát. Sẽ tiếp tục ủng hộ shop",5
Cực kì hài lòng,Gửi hàng nhanh có kèm đồ khuyến mãi ..bé lớn minh cũng mua tả trên tiki giờ bé nhỏ mình cung mua trên đây rẻ mà chất lượng,5
Cực kì hài lòng,Tả ok lắm nha mọi người.chất lượng thì khỏi bàn cải rồi.thấm hút tốt điểm 10 cho chất lượng.tiki giao hàng nhannha nha.điểm cộng cho shipper de thương,5
Hài lòng,giao hàng nhanh. đóng gói cẩn thận.hàng xịn xò chuẩn nội địa Nhật.0điểm trừ là tách đơn hàng của mình thành 2 đơn giao km sp này sang sp khác.,4
Hài lòng,Sản phẩm tốt rất hợp với túi tiền.,4
Cực kì hài lòng,"con mình dùng pampers từ lúc sơ sinh tới nay, tv bỉm thấm hút tốt, con ko bị hăm. tiki giao hàng nhanh",5
Cực kì hài lòng,Hàng OK ạ,5
Cực kì hài lòng,"Chất lượng tốt, tả mỏng nhẹ, mặc êm ko bị lắm. Mùi dễ chịu. Mua nguyên thùng rẻ. Quà tăng hấp dẫn",5
Cực kì hài lòng,"Chất liệu an toàn , giao hàng nhanh 👏🏻👏🏻👏🏻",5
Hài lòng,Quà tặng khuyến mãi của mình bị vỡ mất thố thuỷ tinh,4
Cực kì hài lòng,nhận hàng mấy ngày rồi nay mới rảnh đánh giá. hàng giao nhanh. chất lượng tốt. rất tin dùng pampers,5
Rất không hài lòng,Hình ảnh không đúng với số lượng. Trên hình ghi là 208 miếng nhưng giao chỉ có 156 miếng.,1
Cực kì hài lòng,đóng gói đẹp. chưa dùng chưa biết ntn. ZaloPay: Ma OTP cua ban la 169938. Ma nay se het han trong 5 phut. KHONG chia se ma OTP duoi bat ky hinh thuc nao.,5
Hài lòng,Bỉm thì chưa dùng nhưng đồ khuyến mại kèm theo thì tệ lắm,4
Cực kì hài lòng,"giao hàng nhanh, sản phẩm chất lượng, mỏng, thấm hút hiệu quả",5
Cực kì hài lòng,Bỉm mỏng nhẹ mà hút tốt. Bé không bị hăm. Cả 2 bé nhà mình đều dùng nên cứ sale là mình mua. Đợt này còn có cả quà. Thic quá,5
Cực kì hài lòng,"Sp chất lượng tốt. Thấm hút tốt, đai bỉm mềm mại tạo cảm giác thoái mái cho bé. Sẽ còn ủng hộ.",5
Cực kì hài lòng,"cl tuyệt vời, giao hàng siêu nhanh",5
Cực kì hài lòng,"Hàng đúng mô tả, đóng gói cân thận",5
Cực kì hài lòng,"Bỉm chất lượng, mua ở tiki trand rất yên tâm, bé sài thích lắm ah",5
Bình thường,"Giao hàng nhanh, đóng gói cẩn thận. Bé chưa sử dụng nên chưa biết chất lương.",3
Rất không hài lòng,"Ghi khuyến mãi tặng tô, mà không tặng kèm, cũng không một tin nhắn giải thích",1
Hài lòng,"Chào bạn mình muốn dổi sang bỉm quần vì mình đặt nhầm, liên hệ ntn nhỉ",4
Cực kì hài lòng,"Đang dùng cho bé thấy hợp, thấm tốt. săn sale đc combo giá cũng rất ok.",5
Cực kì hài lòng,"Thấm hút tốt, tã mỏng, k hăm ngứa. mình dùng rất yến tâm",5
Cực kì hài lòng,"giao hàng nhanh, lại có quà cho bé, tks tiki nhiều ạ",5
Cực kì hài lòng,"chất lượng thấm hút rất tốt, giá cả hợp lý",5
Hài lòng,luôn dùng Pampers nhưng lần này mua thấy bỉm có mùi nồng rất khó chịu,3
Cực kì hài lòng,"Hàng đẹp, tiếp tục ủng hộ shop lần sau",5
Cực kì hài lòng,"bỉm rất thích, mình trải nghiệm nhiều loại và chốt Pampers",5
Cực kì hài lòng,"Bỉm mềm, thoáng, thơm nhẹ!",5
Cực kì hài lòng,Thấy bảo dùng được,5
Cực kì hài lòng,"đóng gói cẩn thận, giao hàng nhanh, hàng chất lượng cao",5
Cực kì hài lòng,"Giao nhanh, đóng thùng gọn gàng, shipper dễ thương",5
Cực kì hài lòng,"mong, mem, tham hut rat tot. SP chat luong",5
Cực kì hài lòng,sản phẩm chất lượng tốt,5
Không hài lòng,"Loại dởm , thất vọng !!!!!!!!!!!!!!!",2
Cực kì hài lòng,chat luong sieu tuyet voi,5
Cực kì hài lòng,Bỉm dùng ok,5
Cực kì hài lòng,"bỉm pamper dùng ổn, giao hàng nhanh",5
Không hài lòng,Tiki xem lại đơn hàng này giúp mình. Lúc nhận hàng không có quà tặng .,2
Cực kì hài lòng,"Sp tốt, giao hàng nhanh,",5
Cực kì hài lòng,Giao hàng nhanh. Mua sale được giá tốt.,5
Cực kì hài lòng,"Bỉm mềm, mỏng, tương xứng với giá!",5
Cực kì hài lòng,Bỉm mỏng nhẹ thấm hút tốt,5
Cực kì hài lòng,Hàng giao nhanh. Săn sale nên đc giá rẻ. Đòng gói cẩn thận.,5
Cực kì hài lòng,tã mỏng và thấm tốt,5
Cực kì hài lòng,sản phẩm sài quá tốt,5
Cực kì hài lòng,thíc,5
Cực kì hài lòng,Giao nhanh quà đẹp,5
Rất không hài lòng,tả bị hằn đỏ da bé. sẽ k mua nữa,1
Hài lòng,thấm hút tốt. tuy nhiên hơi nặng mùi,4
Cực kì hài lòng,"bỉm mỏng, lưng dài, thấm hút tốt",5
Cực kì hài lòng,"bỉm thấm hút tốt, săn sale dc giá rẻ",5
Cực kì hài lòng,"Êm, mỏng nhẹ",5
Cực kì hài lòng,pamper chất lượng cực tốt không phải lo bé bị hăm,5
Cực kì hài lòng,"mua được 2 thùng với giá 429k/thùng thanh toán lại chỉ có 823.680 thật bất ngờ ngoài sức tưởng tượng mua với giá rẻ ko tưởng ,đặt hôm qua nay nhận được hàng ko biết sao lại giảm giá gần 50%.Luôn tin tưởng và ủng hộ Tiki",5
Cực kì hài lòng,sản phẩm chất lượng .con mình rất thích sữa similac này và mình đang kết hợp sữa Grow Abbott nữa .là quá ok luôn cho con mình,5
Cực kì hài lòng,"sản phẩm giao nhanh, hạn sử dụng xa, bé nhà mình rất thích. sẽ tiếp tục ủng hộ tiki",5
Không hài lòng,mua 180ml tin tưởng không kiểm hàng về đến nhà mở ra là 110ml trong khi thanh toán tiền là thùng 180ml,2
Cực kì hài lòng,Đánh giá đơn hàng sau khi mua vừa giúp khách nhận xu mà các shop còn cải thiện dịch vụ và sản pham.Good!,5
Cực kì hài lòng,"Sản phẩm Abott Similac bé dùng hạp. Tiki giao hàng nhanh, đóng gói cẩn thận. Mình đã mua nhiều lần cho bé nhà sử dụng. Thật sự hài lòng!",5
Cực kì hài lòng,"Mua của Tiki Trading nên chất lượng an tâm, lại vận chuyển 2h, tuyệt vời!",5
Cực kì hài lòng,"Săn sale dc giá hời , date tận 06/2023",5
Cực kì hài lòng,Đóng gói kĩ.data tốt,5
Cực kì hài lòng,abbott USA.,5
Cực kì hài lòng,giao hàng nhanh ship vv,5
Cực kì hài lòng,"Hàng Tiki rẻ, chất lượng",5
Cực kì hài lòng,"Giao hàng nhanh, đóng gói kỹ, hạn sử dụng lâu dài.",5
Cực kì hài lòng,"giao nhanh, hàng chất lượng",5
Cực kì hài lòng,Giá rẻ hơn mua ngoài. Ship nhanh. Date xa. Nên mua nha mn,5
Cực kì hài lòng,Date xã ok,5
Hài lòng,Thùng bị móp nhưng hên k bể sữa,4
Cực kì hài lòng,sua giao nhanh rat ok,5
Cực kì hài lòng,"giao hang nhanh, tuy nhien mua 2 thùng mà vân tính ship hơi pùn",5
Cực kì hài lòng,"Giao hàng siêu nhanh, date xa.",5
Cực kì hài lòng,date xa. giao nhanh .,5
Cực kì hài lòng,"ngon bổ rẻ,giao nhanh",5
Cực kì hài lòng,"Sản phẩm tốt, bao bì không rách",5
Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận!!!",5
Cực kì hài lòng,giá rẻ,5
Cực kì hài lòng,"Giao hàng nhanh, đóng gói kỹ.",5
Cực kì hài lòng,Pk,5
Cực kì hài lòng,Dhnx,5
Cực kì hài lòng,"Tả thấm hút rất tốt, thích hợp cho người già nhâdt là ban đêm. Giá 258.000 combo 4 túi (M9) thích hợp để mua. Mong shop giữ giá đó để ủng hộ dài dài 🙂",5
Cực kì hài lòng,"Hàng chính hãng, xài rất tốt",5
Cực kì hài lòng,"sản phẩm mềm, nhẹ tốt nhưng hơi mỏng. dầy hơn chút nữa thì quá tốt.",5
Cực kì hài lòng,shop đóng gói sản phẩm cẩn thận thời gian giao sản phẩm nhanh chất lượng sản phẩm tốt tiếp tục ủng hộ cho shop,5
Cực kì hài lòng,Hàng chính hãng nha mua chỗ khác kỳ lạ lắm,5
Cực kì hài lòng,"Sản phẩm đã mua nhiều lần,rất an tâm về sp này,giá hợp lý.",5
Không hài lòng,Đơn hàng này bi khieu nai rồi mới giao vì trước do hàng chưa giao mà cap nhân hoan thành!,2
Bình thường,"Tiki ơi, có thể gói kín gói hàng này giúp tôi k?",3
Cực kì hài lòng,Ảnh thêm cho có mn đừng quan tâm,5
Cực kì hài lòng,"Thấm nước tốt, mặc êm và thun mềm",5
Cực kì hài lòng,"Tiki phục vụ tốt, giao hàng nhanh. Cảm ơn Tiki!",5
Cực kì hài lòng,"Tã mềm, thấm hút tốt. Giao hàng khá nhanh. Sẽ mua tiếp",5
Cực kì hài lòng,"Hàng gói cẩn thận, còn hạn.",5
Cực kì hài lòng,"Ta mem, giao hang nhanh",5
Cực kì hài lòng,Bỉm rất tốt.,5
Cực kì hài lòng,"Sp tốt, đóng gói kỹ",5
Cực kì hài lòng,"Nutren Junior 50% Đạm Whey là sản phẩm dinh dưỡng chuyên biệt cho trẻ nhẹ cân thấp còi từ 1-10 tuổi, được nhập khẩu trực tiếp từ Thụy Sĩ. Với công thức TĂNG TRƯỞNG 3 CHUẨN độc quyền từ Nestlé Thụy Sĩ, bổ sung 50% đạm Whey có tỉ lệ hấp thu lên đến 92%, hỗ trợ tiêu hóa và tăng cường hấp thu giúp trẻ hồi phục và bắt kịp đà tăng trưởng, phát triển",5
Cực kì hài lòng,"Đúng với hình miêu tả , hạn sử dụng sản phẩm ok , đóng gói cẩn thận ko bị móp méo . Tiki NOW giao hàng siêu tốc ,đặt là có liền không phải đợi chờ .",5
Cực kì hài lòng,"TiKi Now giao rất nhanh. Sữa 3 hộp lớn date xa, tặng hộp nhỏ date xa hơn. Đóng gói cẩn thận. Sẽ ủng hộ Shop tiếp tục nếu Bé Trai nhà mình uống chịu và okay.",5
Cực kì hài lòng,Mình nhận được 4 hộp bọc chung như ảnh nhưng có 1 hộp bị móp méo nên không hài lòng lắm ạ. Ko biết lỗi do người bán hay bên vận chuyển nữa. Ngoài ra thì giá bán hợp lý và hsd của sữa xa nên yên tâm sử dụng.,4
Cực kì hài lòng,"Tiki giao hàng nhanh, gói bọc cẩn thận ko bị móm méo, date 3 hộp to 11/7/2023, hộp nhỏ là 3/2023, hàng đầy đủ tem mác. Bỉm unidry sờ hơi cứng, thô, dày, có mùi",5
Cực kì hài lòng,"Hàng giao nhanh, đóng gói an toàn, hộp còn nguyên đai và tem. Sản xuất ngày: 10-***. Nhận hàng ngày 23-***. Hạn sử dụng ngày: ***. => hi vọng là ổn.",5
Rất không hài lòng,"Hàng cận date thì nên ghi chú để người mua biết, chứ mua cả 4 hộp cho con uống dần, mà giao hàng cận date , nhỡ ai không để ý thì tội con, bán sữa cho trẻ con thì nên có tâm ạ!!!",1
Cực kì hài lòng,"Sữa mát, bé lớn nhà mình uống rồi. Bé nhỏ mình cũng cho uống. Trộm vía chưa biết bón là gì.",5
Cực kì hài lòng,"Mua lần thứ n rồi, vẫn là đỉnh của đỉnh, chất lượng, date xa, chính hãng",5
Cực kì hài lòng,"Hàng đến nơi 3 hộp hết 2 họp méo lon , mong nhà vận chuyển nhẹ tay tí . Sữa date xa . Tin tưởng nên luon mua hàng tiki và đc áp free vận chuyên . Like it",5
Rất không hài lòng,sữa giao nhanh. nhưng 3 hộp lớn đều bị móp. đề nghị lần sau shop để ý giùm,1
Cực kì hài lòng,"Giao hàng cực kỳ nhanh. Đóng gói kỹ càng, hàng nguyên đai nguyên seal. Cảm ơn Tiki Trading luôn giữ uy tín bán hàng. Mua hàng mà chọn của Tiki Trading tôi luôn luôn yên tâm 👍👍",5
Cực kì hài lòng,giao hơi lâu tí. sữa chất lượng. mua tiki nên rất yên tâm. bé chỉ hợp với mỗi sữa này.,5
Cực kì hài lòng,"Sp tốt, đã dùng nhiều lần",5
Cực kì hài lòng,"giao hàng nhanh, sữa date xa, ko ngờ hộp tặng thêm date cũng xa. Giá lại rẻ hơn mua siêu thị",5
Cực kì hài lòng,"Hàng ok ạ, có điều mình phản ánh chất lượng của shipper. Hộp đựng bị va đập lõm vào làm 1 hộp sữa cũng móp ko thể tả nổi @@",5
Cực kì hài lòng,"sữa dùng tốt, bé không bị bón, thơm ngon,",5
Cực kì hài lòng,Sữa date xa,5
Bình thường,"Một hộp sữa bị móp. Không hài lòng. Như vậy vẫn đóng hàng giao cho khách như bình thường, không ghi chú hay giải thích lời nào.",3
Hài lòng,"hộp hơi móp, ko có quai hộp to. giao hàng nhanh",4
Cực kì hài lòng,"giao hàng nhanh chóng. Tiki phân phối nên yên tâm về chất lượng, date xa.",5
Cực kì hài lòng,"hài lòng, còn nguyên đai , date xa",5
Cực kì hài lòng,"Giao hàng rất nhanh, đóng gói cẩn thận, giá ổn và date cũng xa (t7-2023), chắc chắn sẽ ủng hộ lần sau.",5
Cực kì hài lòng,Sữa thơm .Mát . Ko táo.,5
Cực kì hài lòng,Tốt lắm nha..nên mua,5
Cực kì hài lòng,"*** móp, *** nhỏ cận date",5
Cực kì hài lòng,"sản phẩm đóng gói cẩn thận, hsd còn xa",5
Cực kì hài lòng,rẻ hơn ở ngoài nhưng đai k mác nhỏ của hãng,5
Cực kì hài lòng,date xa đóng gói chắc chắn,5
Cực kì hài lòng,Giao hàng nhanh. Hộp tặng kèm thì tới date 12/22,5
Cực kì hài lòng,Sữa chính hãng.,5
Cực kì hài lòng,hơi móp xíu nhưng ok. date xa tận 2023. tiki giao hàng nhanh như chớp. nên mua nha mn,5
Bình thường,"Sữa tách đai, hộp nhỏ date tới t8/2022",3
Không hài lòng,"Sp ko còn đai niêm phong và tem, trước khi mua hàng trên phần giới thiệu sp ko nói về vấn đề này",2
Cực kì hài lòng,sản phẩm ok,5
Cực kì hài lòng,"Gió hàng nhanh, đóng gói cẩn thận",5
Cực kì hài lòng,"Hàng giao date xa, chất lượng",5
Cực kì hài lòng,"nhận hàng như mô tả. chính hãng, nhận sớm hơn 1 ngày",5
Cực kì hài lòng,"Ok, đóng gói cẩn thận. Giao nhanh",5
Cực kì hài lòng,"Sữa chính hãng, mua dc giá rẻ rất thích",5
Hài lòng,Giá ok mà đc hộ nguyên đai nguyên kiện..............,4
Cực kì hài lòng,Rất hài lòng. Sẽ mua tiếp hàng lần sau.,5
Cực kì hài lòng,Hàng chuẩn. Giao nhanh.,5
Cực kì hài lòng,"hàng đúng mô tả, đóng gói kĩ",5
Cực kì hài lòng,a,5
Cực kì hài lòng,Vận chuyển nhanh,5
Cực kì hài lòng,Sữa mát,5
Cực kì hài lòng,"giao hàng nhanh, sữa date xa 9/2022, đóng gói cẩn thận",5
Cực kì hài lòng,Sản phẩm tốt lắm,5
Cực kì hài lòng,giao hàng nhanh. sản phẩm chất lượng tốt như mô tả,5
Cực kì hài lòng,"Tã thấm hút tốt Săn sale dc gia rẻ ,tháng nào mình cũng canh sale mua đơn hàng gần triệu Sẽ tiếp tục ủng hộ shop",5
Cực kì hài lòng,"Tã tốt,mềm,thấm hút tốt,hàng chính hãng nên mình rất an tâm sử dụng.Luôn tin tưởng và ủng hộ tiki.Cảm ơn tiki rất nhiều.",5
Hài lòng,Oke đúng như quảng bá,4
Cực kì hài lòng,Xài oke lắm,5
Cực kì hài lòng,Mua về cho phụ huynh. Phụ huynh khen dùng thích hơn cảyn. Giao hàng nhanh. Tuy nhiên hồi mua thấy bảo mua combo 2 túi đc tặng 1. Nhưng đến lúc nhận thì k thấy đc tặng. Hơi buồn,5
Cực kì hài lòng,"Giao hàng nhanh, chất lượng sản phẩm tốt. Mình sẽ mua nhiều nữa hy vọng Shop sẽ không tăng giá.",5
Cực kì hài lòng,Đã nhận hàng . Rộng thoải mái . Ưng ý hết nấc. Sẽ cân nhắc đổi từ caryn sang dòng này ạ . Vì mình thấy thấm hút cũng tốt,5
Cực kì hài lòng,Mình đã mua nhiều lần mấy lần trước rất oke nhưng lần này tả rất tệ. Nhanh bị tràn mặc dù vẫn chưa thấm hết tả,5
Cực kì hài lòng,"Tã dùng khô thoáng, ôm gọn vào người, giá cũng hợp lý nên mình đã mua lại lần 2 rồi ạ",5
Hài lòng,"tã giao nhanh,thấm hút tốt.nên mua mọi người hơn,giá cũg ok nữa nè,",4
Cực kì hài lòng,Sp đóng gói kỹ. Phù hợp người già.,5
Cực kì hài lòng,Hàng đóng gói kỹ lưỡng.Rất tốt. Cảm ơn shop,5
Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, sản phẩm dùng tốt.",5
Bình thường,Đợt này giao quá trễ đặt hàng 20 tháng sáu tới 28 tây tháng sáu mình mới nhận được hàng,3
Hài lòng,Dùng tiện dụng… ok,4
Hài lòng,Giao nhanh hàng tiện lợi cho người lớn tuổi nhất là đi du lịch hoặc đi xa,5
Cực kì hài lòng,"Tã thấm hút tốt, mềm mại",5
Cực kì hài lòng,"Nhẹ, co giãn tốt , thấm hút tốt.",5
Cực kì hài lòng,"Đã dùng và mua lại, sp rất tốt, mua dc giá tốt",5
Bình thường,"số lượng ít, giá đắt hơn loại l8",3
Cực kì hài lòng,I,5
Cực kì hài lòng,Thấm tốt,5
Cực kì hài lòng,Bà mình xài thấy rất ok.,5
Cực kì hài lòng,👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,5
Rất không hài lòng,Giao hàng quá lâu. Đặt hôm 16/9 hẹn giao hàng 20/9 nhưng đến nay vẫn chưa nhận đc,1
Cực kì hài lòng,đã nhận hàng ! giống như mô tả! chất lượng tốt,5
Cực kì hài lòng,gia re hang chat luong,5
Không hài lòng,"đóng gói cẩu thả, thà cho túi nilong đen buộc lại còn lịch sự hơn",2
Cực kì hài lòng,Giao hàng nhanh hàng chat luong,5
Cực kì hài lòng,chất lượng chuẩn,5
Cực kì hài lòng,Ok. Sản phẩm rất đáng để mua,5
Cực kì hài lòng,"Giao hàng quá chậm, nhưng đóng gói kỹ",3
Cực kì hài lòng,"Tã thấm hút tốt, giao hàng nhanh, giá tốt.",5
Cực kì hài lòng,"Hàng tốt xài được nhưng đề nghị tiki giao hàng nên cho đóng gói bịch đen cho kín đáo , nhận hang ôm cả bịch to bốn năm bịch tả thấy cũng kg đẹp mắt tí nào !",5
Cực kì hài lòng,"Anh chị nào đang kinh doanh online, thương mại điện tử, bất động sản thì nên dùng Uptin để đăng sản phẩm của mình lên các nền tảng khác. Anh chị có thể đăng 100 hay 1000 nhóm facebook, 19 web rao vặt bđs cũng chỉ trong 1 click thôi. Tích hợp sẵn ChatGPT tạo content. Phần mềm online miễn phí hoàn toàn nha. Đăng ký và sử dụng tại: Uptin.vn",5
Rất không hài lòng,"Sản phẩm ko giống những lần trước mua..Bị pha quá loãng, màu vàng nhạt chứ ko phải nâu đậm. Kiến ko chết vẫn chạy nhông nhông. Bực mình phải đi tìm hàg khác... Mọi người nên mua sp gốc Hà nội để có chất lượng tốt nhất",1
